,file_name,mean_color,mean_color_b,mean_color_g,mean_color_r,shannon_entropy,year,mean_color_r_perc,lumina
39,../images/wikiart/1942_3.jpg,"[129.0649219858156, 117.29251300236406, 106.41914657210403]",106.4191466,117.292513,129.064922,7.767744465,1942,0.365854563,119.0102701
40,../images/wikiart/1942_2.jpg,"[127.9981365159129, 109.1452093802345, 122.01359296482413]",122.013593,109.1452094,127.9981365,7.826261233,1942,0.356384974,114.082439
41,../images/wikiart/1964_1.jpg,"[57.05157549234136, 53.917757111597375, 52.618639679066376]",52.61863968,53.91775711,57.05157549,4.943608693,1964,0.348751651,54.49021062
42,../images/wikiart/1948_9.jpg,"[182.297657856094, 78.76743392070485, 67.50825256975037]",67.50825257,78.76743392,182.2976579,7.667024413,1948,0.554815724,99.96504664
43,../images/wikiart/1959_1.jpg,"[54.812042575085215, 32.33453598302142, 38.3556756061483]",38.35567561,32.33453598,54.81204258,5.211132111,1959,0.436741499,37.54798016
44,../images/wikiart/1944_4.jpg,"[182.9520913580247, 131.9838197530864, 95.75304938271604]",95.75304938,131.9838198,182.9520914,7.726838068,1944,0.445476039,140.2038127
45,../images/wikiart/1944_6.jpg,"[143.07614453665283, 133.61522475795297, 112.98288381742739]",112.9828838,133.6152248,143.0761445,7.546591137,1944,0.367168586,134.1369613
46,../images/wikiart/1959_3.jpg,"[138.5866037037037, 129.9757111111111, 127.97782222222222]",127.9778222,129.9757111,138.5866037,5.726123468,1959,0.349489473,131.6621393
47,../images/wikiart/1938_2.jpg,"[97.39141666666667, 54.72560227272727, 39.99935984848485]",39.99935985,54.72560227,97.39141667,7.301942918,1938,0.506939686,62.73311971
48,../images/wikiart/1940_2.jpg,"[162.16848221820374, 139.71477757685352, 117.10934297769741]",117.109343,139.7147776,162.1684822,7.493146769,1940,0.387043783,142.8563228
49,../images/wikiart/1966_1.jpg,"[61.28702042304887, 138.6329686360321, 168.70407731582787]",168.7040773,138.6329686,61.28702042,7.227459415,1966,0.166258869,124.3603541
50,../images/wikiart/1964_3.jpg,"[42.65129466900996, 51.50954012888108, 65.93265084944346]",65.93265085,51.50954013,42.65129467,6.205477283,1964,0.266414929,50.66762574
51,../images/wikiart/1964_2.jpg,"[27.108452611218567, 18.14484203739523, 26.15119922630561]",26.15119923,18.14484204,27.10845261,5.283671941,1964,0.37964631,20.62856464
52,../images/wikiart/1942_1.jpg,"[189.20009342301944, 124.5298355754858, 79.02083333333333]",79.02083333,124.5298356,189.2000934,7.935260074,1942,0.481730684,134.9929824
53,../images/wikiart/1938_3.jpg,"[86.63888764880953, 64.64750372023809, 47.732674851190474]",47.73267485,64.64750372,86.63888765,7.390584776,1938,0.435329586,68.1016213
54,../images/wikiart/1959_2.jpg,"[42.20618638676845, 31.125076335877864, 36.85540076335878]",36.85540076,31.12507634,42.20618639,4.073792297,1959,0.383042603,33.89464976
55,../images/wikiart/1962_4.jpg,"[94.98996617466175, 88.33814883148831, 93.57526137761377]",93.57526138,88.33814883,94.98996617,6.90149905,1962,0.343043727,90.13044472
56,../images/wikiart/1957_9.jpg,"[57.75613390928726, 21.264629229661626, 24.09515478761699]",24.09515479,21.26462923,57.75613391,5.635772684,1957,0.560108808,29.22708707
57,../images/wikiart/1944_3.jpg,"[195.67193658954585, 164.0141645244216, 143.8146829477292]",143.8146829,164.0141645,195.6719366,7.633272216,1944,0.388622904,169.2862043
58,../images/wikiart/1959_6.jpg,"[147.86497948717948, 60.551671794871794, 24.601646153846154]",24.60164615,60.55167179,147.8649795,7.265425935,1959,0.634563814,76.51888916
59,../images/wikiart/1960_2.jpg,"[107.44773273273273, 51.97590690690691, 41.13150750750751]",41.13150751,51.97590691,107.4477327,6.139710756,1960,0.535751559,62.98625144
60,../images/wikiart/1946_1.jpg,"[161.73901986183074, 118.85237910189983, 85.80264248704663]",85.80264249,118.8523791,161.7390199,7.689199043,1946,0.441434635,125.583888
61,../images/wikiart/1942_5.jpg,"[149.9957561088059, 107.90844167819272, 90.37976486860305]",90.37976487,107.9084417,149.9957561,7.892984961,1942,0.430670867,115.5906343
62,../images/wikiart/1964_6.jpg,"[145.5723163841808, 44.079955609362386, 24.639616626311543]",24.63961663,44.07995561,145.5723164,6.651652989,1964,0.679317903,64.25363904
63,../images/wikiart/1942_4.jpg,"[154.20324506387922, 112.17806504065041, 86.18912195121952]",86.18912195,112.178065,154.2032451,7.815654541,1942,0.437368625,119.2362166
64,../images/wikiart/1960_3.jpg,"[66.66827067669173, 36.81945802005013, 56.879990601503756]",56.8799906,36.81945802,66.66827068,6.028023828,1960,0.415721262,44.61368604
65,../images/wikiart/1959_7.jpg,"[64.78357771260997, 66.48335288367547, 92.63113880742912]",92.63113881,66.48335288,64.78357771,5.878251982,1959,0.289344066,68.00985082
66,../images/wikiart/1944_2.jpg,"[122.3664730743013, 101.16145875937286, 86.37447307430129]",86.37447307,101.1614588,122.3664731,7.243077032,1944,0.394854868,104.6020245
67,../images/wikiart/1962_1.jpg,"[64.59855369335816, 48.79237430167598, 73.04633767846059]",73.04633768,48.7923743,64.59855369,6.005811672,1962,0.346489493,53.90390419
68,../images/wikiart/1957_8.jpg,"[206.55644224301352, 105.61010212193482, 110.52863898571108]",110.528639,105.6101021,206.5564422,7.544367406,1957,0.488665238,127.4264124
69,../images/wikiart/1962_3.jpg,"[43.103881932021466, 45.67639534883721, 42.65422480620155]",42.65422481,45.67639535,43.10388193,6.424837863,1962,0.32794952,44.91127828
70,../images/wikiart/1957_11.jpg,"[187.79316138552718, 134.1260977311551, 75.00964399425771]",75.00964399,134.1260977,187.7931614,6.666674195,1957,0.473115361,141.2675075
71,../images/wikiart/1959_5.jpg,"[77.93297355473555, 36.79829950799508, 45.7130258302583]",45.71302583,36.79829951,77.93297355,6.122464674,1959,0.48573227,46.18717445
72,../images/wikiart/1946_2.jpg,"[112.77407268170425, 79.87043609022557, 44.947200501253135]",44.9472005,79.87043609,112.7740727,7.291023494,1946,0.474654916,84.34429162
73,../images/wikiart/1960_1.jpg,"[29.582055449330785, 17.516864244741875, 16.672836201402166]",16.6728362,17.51686424,29.58205545,3.676021681,1960,0.463873937,20.02098507
74,../images/wikiart/1968_8.jpg,"[54.850212314225054, 18.004200283085634, 17.384716914366596]",17.38471691,18.00420028,54.85021231,5.098078121,1968,0.607831798,25.79293574
75,../images/wikiart/1964_5.jpg,"[55.40536231884058, 48.48635869565217, 48.587503623188404]",48.58750362,48.4863587,55.40536232,5.487007041,1964,0.363363353,49.96464153
76,../images/wikiart/1964_4.jpg,"[36.63224932249322, 34.36785907859078, 36.13159891598916]",36.13159892,34.36785908,36.63224932,4.192932676,1964,0.341936577,34.97661046
77,../images/wikiart/1959_4.jpg,"[178.11852564102563, 13.606423076923077, 14.977490384615384]",14.97749038,13.60642308,178.1185256,5.204297412,1959,0.861714677,48.68068713
78,../images/wikiart/1957_10.jpg,"[236.77641200201714, 179.0813414019163, 173.30399899142714]",173.303999,179.0813414,236.776412,4.702969317,1957,0.401886937,190.9301893
79,../images/wikiart/1962_2.jpg,"[163.19051666666667, 94.48536111111112, 64.91618611111112]",64.91618611,94.48536111,163.1905167,6.303300278,1962,0.505872695,106.9571828
80,../images/wikiart/1944_1.jpg,"[170.9766628787879, 134.3640568181818, 88.09072727272728]",88.09072727,134.3640568,170.9766629,7.493719459,1944,0.434578029,138.8069625
81,../images/wikiart/1957_6.jpg,"[122.52456773618539, 28.334046345811053, 37.67874331550802]",37.67874332,28.33404635,122.5245677,6.076328934,1957,0.649868914,49.03363831
82,../images/wikiart/1955_4.jpg,"[205.74087516180936, 175.1007694261968, 119.69143710908673]",119.6914371,175.1007694,205.7408752,6.937933518,1955,0.411043511,177.6143021
83,../images/wikiart/1948_1.jpg,"[206.14740217391304, 178.5302536231884, 126.62197101449276]",126.621971,178.5302536,206.1474022,7.539613878,1948,0.403183166,180.6538814
84,../images/wikiart/1953_2.jpg,"[128.04146781789638, 77.06245159602302, 61.48448717948718]",61.48448718,77.0624516,128.0414678,7.165898324,1953,0.480296459,86.77586141
85,../images/wikiart/1968_4.jpg,"[48.100343276515154, 33.65909090909091, 44.643980823863636]",44.64398082,33.65909091,48.10034328,6.53886734,1968,0.38053041,37.52241022
86,../images/wikiart/1951_1.jpg,"[200.48257113821137, 147.58768292682927, 126.74331300813009]",126.743313,147.5876829,200.4825711,6.876109389,1951,0.422234294,157.3281726
87,../images/wikiart/1968_5.jpg,"[165.8461068909387, 139.0110824742268, 133.85084102007596]",133.850841,139.0110825,165.8461069,6.89951297,1968,0.378032986,144.3436393
88,../images/wikiart/1953_3.jpg,"[121.28489014438166, 75.24551161330822, 87.77594475831764]",87.77594476,75.24551161,121.2848901,7.182565271,1953,0.426599306,85.93818075
89,../images/wikiart/1957_7.jpg,"[207.58359943977592, 57.86686274509804, 30.163939075630253]",30.16393908,57.86686275,207.5835994,7.220553644,1957,0.702210713,87.69648987
90,../images/wikiart/1957_5.jpg,"[85.85992894056848, 46.60046834625323, 64.22347545219638]",64.22347545,46.60046835,85.85992894,6.347205745,1957,0.436537718,56.21941078
91,../images/wikiart/1948_2.jpg,"[209.2194092827004, 181.02991317753975, 140.44165043816943]",140.4416504,181.0299132,209.2194093,7.210443869,1948,0.394239623,184.0925275
92,../images/wikiart/1953_1.jpg,"[100.59212834718375, 83.35367959372114, 68.76010156971375]",68.76010157,83.35367959,100.5921283,6.782881913,1953,0.398060055,85.96491745
93,../images/wikiart/1968_7.jpg,"[39.54368581375109, 28.075522193211487, 51.2605134899913]",51.26051349,28.07552219,39.54368581,6.311195879,1968,0.332636091,32.18761015
94,../images/wikiart/1951_2.jpg,"[203.25704953338118, 208.24390524048815, 161.4200215362527]",161.4200215,208.2439052,203.2570495,7.004786682,1951,0.354773272,203.8030153
95,../images/wikiart/1968_6.jpg,"[145.13409830729168, 82.67890299479167, 56.800595703125]",56.8005957,82.67890299,145.1340983,6.635606292,1968,0.509933818,94.08846373
96,../images/wikiart/1948_3.jpg,"[161.20257515473034, 138.94201480990273, 113.11774977895668]",113.1177498,138.9420148,161.2025752,7.505912576,1948,0.390073229,141.810098
97,../images/wikiart/1957_4.jpg,"[218.8679116117851, 64.6366580011554, 41.31279607163489]",41.31279607,64.636658,218.8679116,6.187428491,1957,0.673818381,95.74223968
98,../images/wikiart/1936_1.jpg,"[108.40554121863799, 79.25297491039427, 64.1414982078853]",64.14149821,79.25297491,108.4055412,7.654202114,1936,0.430522379,84.35976189
99,../images/wikiart/1955_2.jpg,"[152.45434811827957, 30.473131720430107, 17.462516801075267]",17.4625168,30.47313172,152.4543481,6.050708075,1955,0.760788216,55.46697193
100,../images/wikiart/1948_7.jpg,"[217.37699248120302, 149.51453979777028, 96.07739694062744]",96.07739694,149.5145398,217.3769925,7.81223019,1948,0.469528253,160.0839355
101,../images/wikiart/1953_4.jpg,"[169.42876, 146.35067666666666, 106.97984666666666]",106.9798467,146.3506767,169.42876,7.505195692,1953,0.400768869,148.4145033
102,../images/wikiart/1968_2.jpg,"[227.82056674123788, 116.99549217002237, 19.643475018642803]",19.64347502,116.9954922,227.8205667,6.30220341,1968,0.625091527,133.5280874
103,../images/wikiart/1968_3.jpg,"[61.10109469859936, 93.69359912041685, 132.06420957024716]",132.0642096,93.69359912,61.1010947,6.974585947,1968,0.213000517,89.53479076
104,../images/wikiart/1953_5.jpg,"[182.29297585227272, 104.384375, 75.9265127840909]",75.92651278,104.384375,182.2929759,6.892559856,1953,0.502733132,118.8930859
105,../images/wikiart/1948_6.jpg,"[202.9449797979798, 128.59293602693603, 96.51335016835017]",96.51335017,128.592936,202.9449798,7.522365834,1948,0.474113724,142.0840344
106,../images/wikiart/1955_3.jpg,"[100.80647855530474, 110.22658389766742, 119.6353122648608]",119.6353123,110.2265839,100.8064786,6.958921643,1955,0.304856727,108.9031797
107,../images/wikiart/1957_1.jpg,"[101.76389784946237, 56.01899193548387, 40.374210349462366]",40.37421035,56.01899194,101.7638978,6.912281366,1957,0.51355161,64.6148057
108,../images/wikiart/1957_3.jpg,"[160.01976486860303, 25.66246887966805, 26.59310165975104]",26.59310166,25.66246888,160.0197649,5.874714184,1957,0.753831172,54.2940217
109,../images/wikiart/1955_1.jpg,"[48.722061310782244, 50.700306553911204, 53.5604756871036]",53.56047569,50.70030655,48.72206131,6.636311253,1955,0.318480558,50.48623582
110,../images/wikiart/1936_2.jpg,"[109.14049030644152, 80.13920950594121, 64.64812257661038]",64.64812258,80.13920951,109.1404903,7.462383032,1936,0.429809106,85.18642533
111,../images/wikiart/1948_4.jpg,"[206.49635814249365, 79.57257315521629, 57.736367684478374]",57.73636768,79.57257316,206.4963581,7.729454545,1948,0.600620057,104.9799958
112,../images/wikiart/1953_7.jpg,"[177.22326388888888, 141.46183449074073, 77.93184027777778]",77.93184028,141.4618345,177.2232639,7.234656579,1953,0.446837355,144.4778488
113,../images/wikiart/1968_1.jpg,"[215.40213930348258, 144.8360305614783, 33.66769367448472]",33.66769367,144.8360306,215.4021393,6.869801963,1968,0.54683659,151.8120314
114,../images/wikiart/1953_6.jpg,"[182.46275922059846, 102.84195198329854, 90.37417884481559]",90.37417884,102.841952,182.4627592,6.475090576,1953,0.485688081,118.8691624
115,../images/wikiart/1948_5.jpg,"[149.48790705128206, 99.45146794871795, 82.17004487179487]",82.17004487,99.45146795,149.4879071,7.817943291,1948,0.451475851,108.8414962
116,../images/wikiart/1936_3.jpg,"[102.67216842105263, 48.770154385964915, 30.95496842105263]",30.95496842,48.77015439,102.6721684,7.272246547,1936,0.56290402,58.94346614
117,../images/wikiart/1957_2.jpg,"[137.82346855983772, 45.677704530087894, 39.67855307640298]",39.67855308,45.67770453,137.8234686,6.773624697,1957,0.617544752,64.83475524
118,../images/wikiart/1950_3.jpg,"[223.21605392156863, 142.3277410130719, 116.49410947712418]",116.4941095,142.327741,223.2160539,7.116766356,1950,0.463067431,157.6594081
119,../images/wikiart/1952_1.jpg,"[239.7164247311828, 156.78099798387098, 89.17211693548387]",89.17211694,156.780998,239.7164247,6.928242528,1952,0.493579286,169.5317085
120,../images/wikiart/1969_7.jpg,"[60.570218631178705, 64.43619455006338, 62.730817490494296]",62.73081749,64.43619455,60.57021863,6.277986488,1969,0.322632961,63.49115985
121,../images/wikiart/1954_7.jpg,"[157.86150907354346, 68.36467526265521, 68.78989971346705]",68.78989971,68.36467526,157.8615091,7.289820845,1954,0.535094585,87.42240334
122,../images/wikiart/1949_2.jpg,"[215.85762105855855, 132.36608671171172, 84.87368524774774]",84.87368525,132.3660867,215.8576211,7.798079549,1949,0.498404342,146.6874355
123,../images/wikiart/1956_4.jpg,"[225.9503710353082, 77.90146618791142, 37.23309395571514]",37.23309396,77.90146619,225.950371,7.042041168,1956,0.662446067,106.4404069
124,../images/wikiart/1949_3.jpg,"[161.31758148148148, 124.83156296296296, 98.75037037037038]",98.75037037,124.831563,161.3175815,6.184612898,1949,0.419116095,130.7054284
125,../images/wikiart/1954_6.jpg,"[164.0312600208952, 174.778531751368, 138.64206138218532]",138.6420614,174.7785318,164.03126,7.094919384,1954,0.343555604,169.8846087
126,../images/wikiart/1969_6.jpg,"[19.589250777767088, 76.7978406940569, 109.86937922960968]",109.8693792,76.79784069,19.58925078,6.536311146,1969,0.094975206,67.02305956
127,../images/wikiart/1950_2.jpg,"[225.5094078144078, 134.17210317460317, 4.591523199023199]",4.591523199,134.1721032,225.5094078,6.345385799,1950,0.619066982,144.2346963
128,../images/wikiart/1952_2.jpg,"[195.18252427184467, 118.70724919093851, 25.334053398058252]",25.3340534,118.7072492,195.1825243,6.75879798,1952,0.575379761,128.2243479
129,../images/wikiart/1969_4.jpg,"[149.45302443258808, 137.26497395833334, 139.26596375338752]",139.2659638,137.264974,149.4530244,6.066151399,1969,0.350841904,140.000625
130,../images/wikiart/1954_4.jpg,"[209.77729002624673, 145.28985236220473, 52.014087926509184]",52.01408793,145.2898524,209.77729,7.277879198,1954,0.515320468,152.2653714
131,../images/wikiart/1949_1.jpg,"[218.84018621973928, 117.00547020484171, 70.45761638733705]",70.45761639,117.0054702,218.8401862,7.746859759,1949,0.538612905,135.2947758
132,../images/wikiart/1954_5.jpg,"[112.60528680191044, 95.74917955265522, 90.02693053388188]",90.02693053,95.74917955,112.6052868,7.02708013,1954,0.377387089,98.91964157
133,../images/wikiart/1969_5.jpg,"[190.99884980116244, 81.35369226063017, 47.94496176200673]",47.94496176,81.35369226,190.9988498,6.521352337,1969,0.59631701,102.2521424
134,../images/wikiart/1952_3.jpg,"[201.78348195329087, 162.761576433121, 58.610079617834394]",58.61007962,162.7615764,201.783482,7.362737527,1952,0.476854619,163.5378955
135,../images/wikiart/1950_1.jpg,"[145.86572119613018, 150.6761301671064, 94.93985488126648]",94.93985488,150.6761302,145.8657212,7.07793936,1950,0.372599074,145.6292782
136,../images/wikiart/1969_1.jpg,"[117.12626962142198, 115.16698753462605, 110.11192520775623]",110.1119252,115.1669875,117.1262696,5.233472728,1969,0.342069208,115.2185554
137,../images/wikiart/1954_1.jpg,"[160.6434052019165, 117.64917864476386, 61.210643394934976]",61.21064339,117.6491786,160.6434052,7.455599575,1954,0.473171953,122.7148889
138,../images/wikiart/1937_2.jpg,"[172.89849665924277, 101.24779510022272, 58.41285449146251]",58.41285449,101.2477951,172.8984967,7.834380418,1937,0.519902997,113.3880515
139,../images/wikiart/1949_4.jpg,"[121.8219807834442, 86.04211751662972, 71.94869918699187]",71.94869919,86.04211752,121.8219808,6.858416371,1949,0.435369582,92.63137165
140,../images/wikiart/1956_3.jpg,"[196.0495775301764, 79.27684308263696, 70.11251624883937]",70.11251625,79.27684308,196.0495775,6.946845198,1956,0.567537578,103.441062
141,../images/wikiart/1970_1.jpg,"[94.2778710691824, 75.42661006289308, 94.42837735849056]",94.42837736,75.42661006,94.27787107,6.514045806,1970,0.356933521,80.80631575
142,../images/wikiart/1956_2.jpg,"[224.7237320402299, 101.92723419540229, 4.749583333333334]",4.749583333,101.9272342,224.723732,6.940109552,1956,0.678103076,121.0175432
143,../images/wikiart/1949_5.jpg,"[168.8966504460665, 107.00891321978914, 113.40373884833738]",113.4037388,107.0089132,168.8966504,7.809269771,1949,0.433836668,120.6279525
144,../images/wikiart/1950_4.jpg,"[234.48419038583174, 175.98139784946235, 117.98474067046173]",117.9847407,175.9813978,234.4841904,7.423524257,1950,0.443720398,184.2317329
145,../images/wikiart/1952_4.jpg,"[68.71162121212122, 53.51090909090909, 108.1683106060606]",108.1683106,53.51090909,68.71162121,6.494997469,1952,0.298239379,60.68884488
146,../images/wikiart/1969_2.jpg,"[54.344874804381845, 48.919229264475746, 43.77181142410016]",43.77181142,48.91922926,54.3448748,6.090644275,1969,0.369602723,49.70107793
147,../images/wikiart/1937_1.jpg,"[156.47640124610592, 125.12332710280374, 106.67031775700934]",106.6703178,125.1233271,156.4764012,7.497206292,1937,0.403009201,130.4566834
148,../images/wikiart/1954_2.jpg,"[152.87487922705313, 111.53768115942029, 81.44209799861974]",81.442098,111.5376812,152.8748792,7.57814227,1954,0.442020587,118.1530684
149,../images/wikiart/1949_7.jpg,"[123.57535738142953, 98.84488977955913, 34.28832665330661]",34.28832665,98.84488978,123.5753574,7.219228403,1949,0.481383834,99.44160334
150,../images/wikiart/1956_1.jpg,"[155.5694708994709, 76.71724489795919, 39.68749811035525]",39.68749811,76.7172449,155.5694709,6.733142388,1956,0.572000811,90.80768043
151,../images/wikiart/1970_2.jpg,"[210.6650671336836, 13.536360186806771, 17.90340338587274]",17.90340339,13.53636019,210.6650671,6.154542107,1970,0.870139875,55.7612238
152,../images/wikiart/1949_6.jpg,"[211.6332133058985, 125.0421159122085, 68.18417009602194]",68.1841701,125.0421159,211.6332133,7.42368866,1949,0.522732488,139.3462395
153,../images/wikiart/1954_3.jpg,"[208.40042570281125, 100.50765060240964, 24.152469879518073]",24.15246988,100.5076506,208.4004257,7.126815077,1954,0.625713337,117.9328105
154,../images/wikiart/1969_3.jpg,"[10.520921165381319, 8.301688089117395, 8.90831619537275]",8.908316195,8.301688089,10.52092117,4.018993746,1969,0.379393078,8.817295591
155,../images/mark_rothko_org/1969_11.jpg,"[61.25190079365079, 50.123289682539685, 44.008563492063494]",44.00856349,50.12328968,61.25190079,6.564855323,1969,0.394197586,52.04774917
156,../images/mark_rothko_org/1955_11.jpg,"[209.28042261152248, 123.71828607549214, 92.06346396965866]",92.06346397,123.7182861,209.2804226,7.182303475,1955,0.492352498,139.6233182
157,../images/mark_rothko_org/1957_12.jpg,"[157.26557607282186, 57.13886866059818, 37.97138361508453]",37.97138362,57.13886866,157.2655761,6.613272311,1957,0.623140406,77.04191424
158,../images/mark_rothko_org/1961_11.jpg,"[219.1424648072622, 66.69064560218685, 16.727150301860867]",16.7271503,66.6906456,219.1424648,6.887674706,1961,0.724293614,95.494538
159,../images/mark_rothko_org/1964_11.jpg,"[70.46377720870679, 59.772751051765134, 60.71692518748857]",60.71692519,59.77275105,70.46377721,5.361520717,1964,0.369010227,62.11383258
