,contour,file_name,luminance,mean_color,mean_color_b,mean_color_g,mean_color_r,shannon_entropy,shape_index,solidity,year
10,0.00024114774114774115,../images/wikiart/1958_2.jpg,35.76709838522588,"[38.64353785103785, 34.50434981684982, 39.80569597069597]",39.80569597069597,34.50434981684982,38.64353785103785,4.1271005805188805,,Null,1958
11,0.0023333333333333335,../images/wikiart/1945_7.jpg,123.29838695384615,"[148.23394405594405, 118.28014452214452, 99.58297902097902]",99.58297902097902,118.28014452214452,148.23394405594405,7.466985491901335,0.25156708776402875,0.00037577057262900106,1945
12,0.0,../images/wikiart/1961_6.jpg,102.56068289907564,"[168.3727296736465, 85.47117902282588, 78.05614035087719]",78.05614035087719,85.47117902282588,168.3727296736465,6.547523768454699,,Null,1961
13,0.0021578366445916116,../images/wikiart/1967_2.jpg,44.4329951589404,"[113.33050772626932, 23.994541942604858, 44.01707505518764]",44.01707505518764,23.994541942604858,113.33050772626932,6.540724557346099,,Null,1967
14,0.0,../images/wikiart/1961_4.jpg,102.39445096433202,"[190.6799935149157, 82.03858949416342, 44.07043125810635]",44.07043125810635,82.03858949416342,190.6799935149157,6.482552200422497,,Null,1961
15,0.0010446343779677114,../images/wikiart/1949_8.jpg,88.22330965947633,"[118.49940306606973, 82.72011938678605, 53.585972052638716]",53.585972052638716,82.72011938678605,118.49940306606973,7.247862745817464,0.2521753820467501,Null,1949
16,0.0015356622998544396,../images/wikiart/1939_1.jpg,142.7991570043668,"[190.52893740902473, 134.55908296943232, 83.87879184861717]",83.87879184861717,134.55908296943232,190.52893740902473,7.844444441079441,0.2519455532915135,0.0014879931234492547,1939
17,0.0021727549467275495,../images/wikiart/1945_5.jpg,144.07163600989344,"[190.83549086757992, 134.79035768645358, 98.30951293759513]",98.30951293759513,134.79035768645358,190.83549086757992,7.664053205287184,0.2539385474765819,0.0008048498246947271,1945
18,0.00033849896863595493,../images/wikiart/1958_1.jpg,48.68924490453271,"[55.613013698630134, 46.360628338710534, 51.36837679166446]",51.36837679166446,46.360628338710534,55.613013698630134,5.492563269186954,,Null,1958
19,0.0036568386568386567,../images/wikiart/1945_4.jpg,115.26301825225225,"[141.35355036855037, 110.01150696150697, 90.45739148239149]",90.45739148239149,110.01150696150697,141.35355036855037,7.577653337891522,0.25119112272322536,Null,1945
20,0.004496666666666667,../images/wikiart/1949_9.jpg,90.51533262199999,"[190.95384, 65.27244, 44.81575]",44.81575,65.27244,190.95384,7.604876387302808,0.257376161577512,0.01654194042324172,1949
21,0.0029602649006622516,../images/wikiart/1961_5.jpg,80.41989834437085,"[82.75543046357616, 80.0478344370861, 77.22829139072847]",77.22829139072847,80.0478344370861,82.75543046357616,5.767699852540255,,0.0009458106153332591,1961
22,0.00030136986301369865,../images/wikiart/1947_2.jpg,102.31289105296803,"[187.6071095890411, 81.45388584474885, 57.78116894977169]",57.78116894977169,81.45388584474885,187.6071095890411,7.38636361094798,,Null,1947
23,0.002913533834586466,../images/wikiart/1961_1.jpg,60.19110002380952,"[89.65200501253133, 49.41722744360902, 80.16458020050125]",80.16458020050125,49.41722744360902,89.65200501253133,7.24184160235392,,0.02275196741210862,1961
24,0.0024290125781426526,../images/wikiart/1958_5.jpg,47.23410607943561,"[88.75566769601566, 35.82167783886922, 38.019212422485]",38.019212422485,35.82167783886922,88.75566769601566,6.680274405426554,0.25182042561774476,0.11274783024126124,1958
25,0.0016490299823633157,../images/wikiart/1958_4.jpg,65.87575431981186,"[83.28468547912992, 61.0963139329806, 61.957707231040565]",61.957707231040565,61.0963139329806,83.28468547912992,5.91547726806921,,Null,1958
26,0.0011687840290381126,../images/wikiart/1945_1.jpg,180.870731123049,"[213.22476709013915, 174.75915305505143, 146.14126557773744]",146.14126557773744,174.75915305505143,213.22476709013915,7.369926186720652,0.2555835598167928,0.0005075329076232215,1945
27,0.0022023636890951275,../images/wikiart/1947_3.jpg,120.54332516313804,"[171.12943191705335, 108.6438741661833, 89.46134534512761]",89.46134534512761,108.6438741661833,171.12943191705335,7.357759792907275,0.2541661702303342,Null,1947
28,0.004008397932816537,../images/wikiart/1961_2.jpg,60.19792492829457,"[71.55541666666667, 57.47236757105943, 53.75354651162791]",53.75354651162791,57.47236757105943,71.55541666666667,6.012707404973112,0.25613187527220277,Null,1961
29,0.0007637819525716045,../images/wikiart/1947_1.jpg,118.84651561687711,"[183.64548608972385, 105.19638640796633, 63.255259213633096]",63.255259213633096,105.19638640796633,183.64548608972385,7.694027500928948,0.2528822045060862,Null,1947
30,0.01382262996941896,../images/wikiart/1945_3.jpg,83.87801591131498,"[117.30966743119266, 76.23660168195718, 61.12968272171254]",61.12968272171254,76.23660168195718,117.30966743119266,7.294625391298229,0.25202333538364985,0.0004958251999547499,1945
31,5.236260053619303e-06,../images/wikiart/1958_6.jpg,109.8389377879943,"[172.44221263404825, 96.65829737768097, 56.06245287365952]",56.06245287365952,96.65829737768097,172.44221263404825,6.7108391327618815,0.2540502230941905,Null,1958
32,0.0010691823899371068,../images/wikiart/1945_2.jpg,201.7952117812219,"[223.94029874213837, 197.49297619047618, 179.20398472596585]",179.20398472596585,197.49297619047618,223.94029874213837,7.184242849427397,,0.00044099711284702685,1945
33,0.007880170316301702,../images/wikiart/1963_1.jpg,53.786575495742085,"[69.43832116788322, 49.46974756690997, 50.4601794403893]",50.4601794403893,49.46974756690997,69.43832116788322,6.8585173262121035,0.2580074817805494,0.0013871685813962125,1963
34,0.0026838235294117645,../images/wikiart/1961_3.jpg,108.28840328186276,"[108.3142830882353, 107.00245710784314, 120.95054534313725]",120.95054534313725,107.00245710784314,108.3142830882353,7.085993602822175,,0.04336647145435021,1961
35,0.0009157232704402516,../images/wikiart/1944_5.jpg,166.8403085735849,"[191.8565610062893, 164.32110440251572, 118.13226918238993]",118.13226918238993,164.32110440251572,191.8565610062893,7.114032770709324,0.25295039720593776,Null,1944
36,0.011016274864376131,../images/wikiart/1938_1.jpg,87.71176239662447,"[104.30473056057866, 83.60087281494876, 79.57385654008439]",79.57385654008439,83.60087281494876,104.30473056057866,7.4574742210295595,0.25334081122604324,0.0023473327840469595,1938
37,0.00014942528735632183,../images/wikiart/1948_8.jpg,160.53729667356322,"[213.10001149425287, 148.98972413793103, 120.14935632183908]",120.14935632183908,148.98972413793103,213.10001149425287,7.570245575032543,0.2503253775673933,Null,1948
38,0.0006172839506172839,../images/wikiart/1940_1.jpg,198.53405463040122,"[204.73341049382717, 199.91001157407408, 166.6494637345679]",166.6494637345679,199.91001157407408,204.73341049382717,6.906291114207325,0.2532929056264838,0.0008789288117886955,1940
39,0.007049645390070922,../images/wikiart/1942_3.jpg,119.01027009598107,"[129.0649219858156, 117.29251300236406, 106.41914657210403]",106.41914657210403,117.29251300236406,129.0649219858156,7.767744465368588,0.25386612402510184,0.0013983665931654064,1942
40,0.0067839195979899495,../images/wikiart/1942_2.jpg,114.0824389840871,"[127.9981365159129, 109.1452093802345, 122.01359296482413]",122.01359296482413,109.1452093802345,127.9981365159129,7.826261232897703,0.2517965491503132,0.0010162960018209972,1942
41,0.0002188183807439825,../images/wikiart/1964_1.jpg,54.490210620714805,"[57.05157549234136, 53.917757111597375, 52.618639679066376]",52.618639679066376,53.917757111597375,57.05157549234136,4.9436086934903285,,Null,1964
42,0.0020154185022026433,../images/wikiart/1948_9.jpg,99.96504663582967,"[182.297657856094, 78.76743392070485, 67.50825256975037]",67.50825256975037,78.76743392070485,182.297657856094,7.667024412772866,0.2564941446403329,0.0006669848612793871,1948
43,2.572512701781465e-05,../images/wikiart/1959_1.jpg,37.54798016528394,"[54.812042575085215, 32.33453598302142, 38.3556756061483]",38.3556756061483,32.33453598302142,54.812042575085215,5.211132110829932,,Null,1959
44,0.0020987654320987655,../images/wikiart/1944_4.jpg,140.20381267555555,"[182.9520913580247, 131.9838197530864, 95.75304938271604]",95.75304938271604,131.9838197530864,182.9520913580247,7.726838067627172,0.25160479513222195,0.00032222008094045097,1944
45,0.00470954356846473,../images/wikiart/1944_6.jpg,134.1369612869986,"[143.07614453665283, 133.61522475795297, 112.98288381742739]",112.98288381742739,133.61522475795297,143.07614453665283,7.546591137369734,0.2526087968136474,0.0008816072409341389,1944
46,0.00422962962962963,../images/wikiart/1959_3.jpg,131.66213929851853,"[138.5866037037037, 129.9757111111111, 127.97782222222222]",127.97782222222222,129.9757111111111,138.5866037037037,5.726123468450077,,0.0004256503446130675,1959
47,0.009628787878787879,../images/wikiart/1938_2.jpg,62.73311970984849,"[97.39141666666667, 54.72560227272727, 39.99935984848485]",39.99935984848485,54.72560227272727,97.39141666666667,7.301942918028621,0.2538635574036716,0.004873083706889941,1938
48,0.001352622061482821,../images/wikiart/1940_2.jpg,142.85632280554552,"[162.16848221820374, 139.71477757685352, 117.10934297769741]",117.10934297769741,139.71477757685352,162.16848221820374,7.493146768836683,0.2535793690062913,0.00393054595715273,1940
49,0.0,../images/wikiart/1966_1.jpg,124.36035409263312,"[61.28702042304887, 138.6329686360321, 168.70407731582787]",168.70407731582787,138.6329686360321,61.28702042304887,7.227459415038177,,Null,1966
50,0.000916813122437024,../images/wikiart/1964_3.jpg,50.66762573813708,"[42.65129466900996, 51.50954012888108, 65.93265084944346]",65.93265084944346,51.50954012888108,42.65129466900996,6.20547728267354,,Null,1964
51,9.026434558349452e-05,../images/wikiart/1964_2.jpg,20.6285646344294,"[27.108452611218567, 18.14484203739523, 26.15119922630561]",26.15119922630561,18.14484203739523,27.108452611218567,5.283671940909036,,Null,1964
52,0.0021225710014947685,../images/wikiart/1942_1.jpg,134.99298243198805,"[189.20009342301944, 124.5298355754858, 79.02083333333333]",79.02083333333333,124.5298355754858,189.20009342301944,7.9352600735708,0.2527688995150716,0.008026784979896751,1942
53,0.008154761904761904,../images/wikiart/1938_3.jpg,68.10162129910715,"[86.63888764880953, 64.64750372023809, 47.732674851190474]",47.732674851190474,64.64750372023809,86.63888764880953,7.390584776046192,0.2564008244304209,0.009755566645784003,1938
54,0.0,../images/wikiart/1959_2.jpg,33.894649756361325,"[42.20618638676845, 31.125076335877864, 36.85540076335878]",36.85540076335878,31.125076335877864,42.20618638676845,4.0737922965525515,,Null,1959
55,0.0012576875768757687,../images/wikiart/1962_4.jpg,90.13044472447724,"[94.98996617466175, 88.33814883148831, 93.57526137761377]",93.57526137761377,88.33814883148831,94.98996617466175,6.901499049529736,0.25459211507537877,Null,1962
56,0.000939524838012959,../images/wikiart/1957_9.jpg,29.22708706983441,"[57.75613390928726, 21.264629229661626, 24.09515478761699]",24.09515478761699,21.264629229661626,57.75613390928726,5.635772683589865,,0.0014381665200978492,1957
57,0.002609254498714653,../images/wikiart/1944_3.jpg,169.28620429562983,"[195.67193658954585, 164.0141645244216, 143.8146829477292]",143.8146829477292,164.0141645244216,195.67193658954585,7.6332722156530695,0.25254396139914537,0.00103030217492555,1944
58,0.002412820512820513,../images/wikiart/1959_6.jpg,76.51888915897436,"[147.86497948717948, 60.551671794871794, 24.601646153846154]",24.601646153846154,60.551671794871794,147.86497948717948,7.265425934601169,0.25616174951534193,Null,1959
59,0.00048648648648648646,../images/wikiart/1960_2.jpg,62.986251440840846,"[107.44773273273273, 51.97590690690691, 41.13150750750751]",41.13150750750751,51.97590690690691,107.44773273273273,6.1397107558012305,,Null,1960
60,0.004753886010362694,../images/wikiart/1946_1.jpg,125.58388794386873,"[161.73901986183074, 118.85237910189983, 85.80264248704663]",85.80264248704663,118.85237910189983,161.73901986183074,7.689199042803422,0.25724659822537765,0.0013475869143276648,1946
61,0.006173351775011526,../images/wikiart/1942_5.jpg,115.59063426048868,"[149.9957561088059, 107.90844167819272, 90.37976486860305]",90.37976486860305,107.90844167819272,149.9957561088059,7.892984960736873,0.2511239492434577,0.0010640157760077602,1942
62,0.0008111380145278451,../images/wikiart/1964_6.jpg,64.2536390355125,"[145.5723163841808, 44.079955609362386, 24.639616626311543]",24.639616626311543,44.079955609362386,145.5723163841808,6.651652988817516,,0.113786378174434,1964
63,0.0028292682926829267,../images/wikiart/1942_4.jpg,119.23621662253194,"[154.20324506387922, 112.17806504065041, 86.18912195121952]",86.18912195121952,112.17806504065041,154.20324506387922,7.8156545410619165,0.2530424294038646,0.009159181158685255,1942
64,0.00593984962406015,../images/wikiart/1960_3.jpg,44.61368604323309,"[66.66827067669173, 36.81945802005013, 56.879990601503756]",56.879990601503756,36.81945802005013,66.66827067669173,6.028023828293932,0.2563297595612495,0.0003511621271645853,1960
65,0.004780058651026393,../images/wikiart/1959_7.jpg,68.00985082600195,"[64.78357771260997, 66.48335288367547, 92.63113880742912]",92.63113880742912,66.48335288367547,64.78357771260997,5.878251981687004,0.2536285601877915,Null,1959
66,0.0060313565098841174,../images/wikiart/1944_2.jpg,104.60202443626449,"[122.3664730743013, 101.16145875937286, 86.37447307430129]",86.37447307430129,101.16145875937286,122.3664730743013,7.243077031943066,0.2552012806951191,0.000641176861983656,1944
67,0.009050279329608939,../images/wikiart/1962_1.jpg,53.90390419615145,"[64.59855369335816, 48.79237430167598, 73.04633767846059]",73.04633767846059,48.79237430167598,64.59855369335816,6.0058116719146275,,Null,1962
68,0.0001426853380623331,../images/wikiart/1957_8.jpg,127.42641239324078,"[206.55644224301352, 105.61010212193482, 110.52863898571108]",110.52863898571108,105.61010212193482,206.55644224301352,7.54436740560449,,Null,1957
69,0.0010644007155635063,../images/wikiart/1962_3.jpg,44.91127828324389,"[43.103881932021466, 45.67639534883721, 42.65422480620155]",42.65422480620155,45.67639534883721,43.103881932021466,6.4248378630993965,,0.08588525867356242,1962
70,0.0,../images/wikiart/1957_11.jpg,141.26750750427064,"[187.79316138552718, 134.1260977311551, 75.00964399425771]",75.00964399425771,134.1260977311551,187.79316138552718,6.666674195473329,,Null,1957
71,0.0004735547355473555,../images/wikiart/1959_5.jpg,46.18717445079951,"[77.93297355473555, 36.79829950799508, 45.7130258302583]",45.7130258302583,36.79829950799508,77.93297355473555,6.122464673988114,,Null,1959
72,0.01117794486215539,../images/wikiart/1946_2.jpg,84.34429162005011,"[112.77407268170425, 79.87043609022557, 44.947200501253135]",44.947200501253135,79.87043609022557,112.77407268170425,7.29102349403176,0.25657401976491984,0.0008986962296609404,1946
73,7.010834926704908e-05,../images/wikiart/1960_1.jpg,20.020985070108352,"[29.582055449330785, 17.516864244741875, 16.672836201402166]",16.672836201402166,17.516864244741875,29.582055449330785,3.6760216808862136,,Null,1960
74,0.000789101203113942,../images/wikiart/1968_8.jpg,25.79293574168436,"[54.850212314225054, 18.004200283085634, 17.384716914366596]",17.384716914366596,18.004200283085634,54.850212314225054,5.098078121248992,0.25413016722562165,0.004829140846797393,1968
75,0.002434782608695652,../images/wikiart/1964_5.jpg,49.96464152971014,"[55.40536231884058, 48.48635869565217, 48.587503623188404]",48.587503623188404,48.48635869565217,55.40536231884058,5.487007040644641,0.25588144495434334,Null,1964
76,6.436314363143631e-05,../images/wikiart/1964_4.jpg,34.976610460704606,"[36.63224932249322, 34.36785907859078, 36.13159891598916]",36.13159891598916,34.36785907859078,36.63224932249322,4.1929326755804235,,Null,1964
77,0.0002916666666666667,../images/wikiart/1959_4.jpg,48.68068714166667,"[178.11852564102563, 13.606423076923077, 14.977490384615384]",14.977490384615384,13.606423076923077,178.11852564102563,5.2042974119775485,,Null,1959
78,1.2607160867372667e-05,../images/wikiart/1957_10.jpg,190.9301892894604,"[236.77641200201714, 179.0813414019163, 173.30399899142714]",173.30399899142714,179.0813414019163,236.77641200201714,4.702969317262269,,Null,1957
79,1.1111111111111112e-05,../images/wikiart/1962_2.jpg,106.95718274722222,"[163.19051666666667, 94.48536111111112, 64.91618611111112]",64.91618611111112,94.48536111111112,163.19051666666667,6.303300277892495,,Null,1962
80,0.0004053030303030303,../images/wikiart/1944_1.jpg,138.80696247348484,"[170.9766628787879, 134.3640568181818, 88.09072727272728]",88.09072727272728,134.3640568181818,170.9766628787879,7.4937194585649065,0.2550132720827516,0.000783333201459057,1944
81,0.000409982174688057,../images/wikiart/1957_6.jpg,49.03363831461676,"[122.52456773618539, 28.334046345811053, 37.67874331550802]",37.67874331550802,28.334046345811053,122.52456773618539,6.0763289338431115,,Null,1957
82,0.0,../images/wikiart/1955_4.jpg,177.61430211229268,"[205.74087516180936, 175.1007694261968, 119.69143710908673]",119.69143710908673,175.1007694261968,205.74087516180936,6.937933517981857,0.25385230790781277,Null,1955
83,0.0010543478260869566,../images/wikiart/1948_1.jpg,180.6538814007246,"[206.14740217391304, 178.5302536231884, 126.62197101449276]",126.62197101449276,178.5302536231884,206.14740217391304,7.539613877980271,0.2548689797960748,0.0009757971805560215,1948
84,0.0008503401360544217,../images/wikiart/1953_2.jpg,86.77586141391942,"[128.04146781789638, 77.06245159602302, 61.48448717948718]",61.48448717948718,77.06245159602302,128.04146781789638,7.165898324405629,0.2540186275639772,Null,1953
85,0.004415246212121212,../images/wikiart/1968_4.jpg,37.52241021425189,"[48.100343276515154, 33.65909090909091, 44.643980823863636]",44.643980823863636,33.65909090909091,48.100343276515154,6.538867340318828,0.2557493706646728,0.002298879453293804,1968
86,2.7100271002710027e-05,../images/wikiart/1951_1.jpg,157.328172652439,"[200.48257113821137, 147.58768292682927, 126.74331300813009]",126.74331300813009,147.58768292682927,200.48257113821137,6.876109388748255,,Null,1951
87,4.5216133116295895e-05,../images/wikiart/1968_5.jpg,144.34363923223006,"[165.8461068909387, 139.0110824742268, 133.85084102007596]",133.85084102007596,139.0110824742268,165.8461068909387,6.899512969954478,0.25417445330882366,Null,1968
88,0.000423728813559322,../images/wikiart/1953_3.jpg,85.93818076208412,"[121.28489014438166, 75.24551161330822, 87.77594475831764]",87.77594475831764,75.24551161330822,121.28489014438166,7.182565270879886,0.25574282418984506,Null,1953
89,0.001092436974789916,../images/wikiart/1957_7.jpg,87.69648987745099,"[207.58359943977592, 57.86686274509804, 30.163939075630253]",30.163939075630253,57.86686274509804,207.58359943977592,7.220553644185111,,0.02814016901828971,1957
90,0.00020348837209302326,../images/wikiart/1957_5.jpg,56.21941078165375,"[85.85992894056848, 46.60046834625323, 64.22347545219638]",64.22347545219638,46.60046834625323,85.85992894056848,6.3472057454059065,,Null,1957
91,0.00013388510223953263,../images/wikiart/1948_2.jpg,184.09252747971436,"[209.2194092827004, 181.02991317753975, 140.44165043816943]",140.44165043816943,181.02991317753975,209.2194092827004,7.210443869472524,0.2509198277457495,Null,1948
92,0.0,../images/wikiart/1953_1.jpg,85.96491746537394,"[100.59212834718375, 83.35367959372114, 68.76010156971375]",68.76010156971375,83.35367959372114,100.59212834718375,6.782881913026267,0.2517372338766755,Null,1953
93,0.011906005221932114,../images/wikiart/1968_7.jpg,32.18761015056571,"[39.54368581375109, 28.075522193211487, 51.2605134899913]",51.2605134899913,28.075522193211487,39.54368581375109,6.3111958789298335,0.26127988377815015,0.0073850010900370616,1968
94,0.0,../images/wikiart/1951_2.jpg,203.8030153137114,"[203.25704953338118, 208.24390524048815, 161.4200215362527]",161.4200215362527,208.24390524048815,203.25704953338118,7.004786682187889,0.2510971378292058,Null,1951
95,0.0005729166666666667,../images/wikiart/1968_6.jpg,94.08846373177083,"[145.13409830729168, 82.67890299479167, 56.800595703125]",56.800595703125,82.67890299479167,145.13409830729168,6.635606292289856,,Null,1968
96,0.000668656056587091,../images/wikiart/1948_3.jpg,141.81009800397877,"[161.20257515473034, 138.94201480990273, 113.11774977895668]",113.11774977895668,138.94201480990273,161.20257515473034,7.505912576052465,,Null,1948
97,0.0,../images/wikiart/1957_4.jpg,95.7422396874639,"[218.8679116117851, 64.6366580011554, 41.31279607163489]",41.31279607163489,64.6366580011554,218.8679116117851,6.187428490950958,,Null,1957
98,0.00946594982078853,../images/wikiart/1936_1.jpg,84.35976188960574,"[108.40554121863799, 79.25297491039427, 64.1414982078853]",64.1414982078853,79.25297491039427,108.40554121863799,7.6542021138666465,0.25142512444256937,0.004112129960658778,1936
99,0.0011525537634408602,../images/wikiart/1955_2.jpg,55.46697192943548,"[152.45434811827957, 30.473131720430107, 17.462516801075267]",17.462516801075267,30.473131720430107,152.45434811827957,6.050708074532317,,Null,1955
100,7.7780658542909e-05,../images/wikiart/1948_7.jpg,160.08393552398235,"[217.37699248120302, 149.51453979777028, 96.07739694062744]",96.07739694062744,149.51453979777028,217.37699248120302,7.812230190171767,0.254201395461285,Null,1948
101,0.0,../images/wikiart/1953_4.jpg,148.41450325733334,"[169.42876, 146.35067666666666, 106.97984666666666]",106.97984666666666,146.35067666666666,169.42876,7.505195691592797,0.25412145102755623,Null,1953
102,0.0,../images/wikiart/1968_2.jpg,133.52808738553318,"[227.82056674123788, 116.99549217002237, 19.643475018642803]",19.643475018642803,116.99549217002237,227.82056674123788,6.3022034098942505,,Null,1968
103,0.0,../images/wikiart/1968_3.jpg,89.53479075481619,"[61.10109469859936, 93.69359912041685, 132.06420957024716]",132.06420957024716,93.69359912041685,61.10109469859936,6.9745859472172285,0.25579906393440627,Null,1968
104,0.0005184659090909091,../images/wikiart/1953_5.jpg,118.89308588920456,"[182.29297585227272, 104.384375, 75.9265127840909]",75.9265127840909,104.384375,182.29297585227272,6.892559856274372,,Null,1953
105,0.0002828282828282828,../images/wikiart/1948_6.jpg,142.08403443367,"[202.9449797979798, 128.59293602693603, 96.51335016835017]",96.51335016835017,128.59293602693603,202.9449797979798,7.522365833991656,0.2509402255042663,Null,1948
106,0.0,../images/wikiart/1955_3.jpg,108.90317968999248,"[100.80647855530474, 110.22658389766742, 119.6353122648608]",119.6353122648608,110.22658389766742,100.80647855530474,6.958921642525496,,Null,1955
107,0.013904569892473118,../images/wikiart/1957_1.jpg,64.61480570228494,"[101.76389784946237, 56.01899193548387, 40.374210349462366]",40.374210349462366,56.01899193548387,101.76389784946237,6.9122813658801,,0.01144969099297731,1957
108,0.0014073305670816044,../images/wikiart/1957_3.jpg,54.294021693637625,"[160.01976486860303, 25.66246887966805, 26.59310165975104]",26.59310165975104,25.66246887966805,160.01976486860303,5.874714183881483,,0.16971282138167648,1957
109,0.001317829457364341,../images/wikiart/1955_1.jpg,50.48623582663847,"[48.722061310782244, 50.700306553911204, 53.5604756871036]",53.5604756871036,50.700306553911204,48.722061310782244,6.636311252679242,0.25557996015730217,Null,1955
110,0.008295184490306442,../images/wikiart/1936_2.jpg,85.1864253278299,"[109.14049030644152, 80.13920950594121, 64.64812257661038]",64.64812257661038,80.13920950594121,109.14049030644152,7.462383032463488,0.2545856695574243,0.00232068041698199,1936
111,0.003746819338422392,../images/wikiart/1948_4.jpg,104.97999580852418,"[206.49635814249365, 79.57257315521629, 57.736367684478374]",57.736367684478374,79.57257315521629,206.49635814249365,7.729454545337164,0.2560076781480686,0.009179182722166942,1948
112,0.0002199074074074074,../images/wikiart/1953_7.jpg,144.47784879861112,"[177.22326388888888, 141.46183449074073, 77.93184027777778]",77.93184027777778,141.46183449074073,177.22326388888888,7.234656578595743,,Null,1953
113,0.0,../images/wikiart/1968_1.jpg,151.8120313567875,"[215.40213930348258, 144.8360305614783, 33.66769367448472]",33.66769367448472,144.8360305614783,215.40213930348258,6.86980196277924,,Null,1968
114,1.3917884481558804e-05,../images/wikiart/1953_6.jpg,118.86916238135004,"[182.46275922059846, 102.84195198329854, 90.37417884481559]",90.37417884481559,102.84195198329854,182.46275922059846,6.475090575500324,,Null,1953
115,0.0036217948717948718,../images/wikiart/1948_5.jpg,108.84149615576922,"[149.48790705128206, 99.45146794871795, 82.17004487179487]",82.17004487179487,99.45146794871795,149.48790705128206,7.817943290777777,0.2564214743412103,0.005190303422457422,1948
116,0.009407017543859648,../images/wikiart/1936_3.jpg,58.9434661431579,"[102.67216842105263, 48.770154385964915, 30.95496842105263]",30.95496842105263,48.770154385964915,102.67216842105263,7.272246547264952,0.25558804382066164,0.005604061979782755,1936
117,0.000392156862745098,../images/wikiart/1957_2.jpg,64.83475522785666,"[137.82346855983772, 45.677704530087894, 39.67855307640298]",39.67855307640298,45.677704530087894,137.82346855983772,6.7736246966522335,,Null,1957
118,2.8594771241830065e-05,../images/wikiart/1950_3.jpg,157.65940814052286,"[223.21605392156863, 142.3277410130719, 116.49410947712418]",116.49410947712418,142.3277410130719,223.21605392156863,7.116766356313354,0.25538157731024036,Null,1950
119,0.0004435483870967742,../images/wikiart/1952_1.jpg,169.53170849865592,"[239.7164247311828, 156.78099798387098, 89.17211693548387]",89.17211693548387,156.78099798387098,239.7164247311828,6.928242528099129,,0.016501685031217978,1952
120,7.287705956907478e-05,../images/wikiart/1969_7.jpg,63.4911598460076,"[60.570218631178705, 64.43619455006338, 62.730817490494296]",62.730817490494296,64.43619455006338,60.570218631178705,6.277986488160756,,0.002520346547650302,1969
121,0.0,../images/wikiart/1954_7.jpg,87.42240333619867,"[157.86150907354346, 68.36467526265521, 68.78989971346705]",68.78989971346705,68.36467526265521,157.86150907354346,7.289820844713902,,Null,1954
122,0.0014555180180180181,../images/wikiart/1949_2.jpg,146.68743552815317,"[215.85762105855855, 132.36608671171172, 84.87368524774774]",84.87368524774774,132.36608671171172,215.85762105855855,7.798079549446559,0.255863394734114,0.006891953603068773,1949
123,5.385996409335727e-05,../images/wikiart/1956_4.jpg,106.4404068833034,"[225.9503710353082, 77.90146618791142, 37.23309395571514]",37.23309395571514,77.90146618791142,225.9503710353082,7.042041167553848,0.26003875186839825,Null,1956
