,file_name,luminance,mean_color,mean_color_b,mean_color_g,mean_color_r,perimeter,shannon_entropy,year
12,../images/wikiart/1961_6.jpg,102.56068289907564,"[168.3727296736465, 85.47117902282588, 78.05614035087719]",78.05614035087719,85.47117902282588,168.3727296736465,0.0,6.547523768454699,1961
13,../images/wikiart/1967_2.jpg,44.4329951589404,"[113.33050772626932, 23.994541942604858, 44.01707505518764]",44.01707505518764,23.994541942604858,113.33050772626932,0.0,6.540724557346099,1967
14,../images/wikiart/1961_4.jpg,102.39445096433202,"[190.6799935149157, 82.03858949416342, 44.07043125810635]",44.07043125810635,82.03858949416342,190.6799935149157,0.0,6.482552200422497,1961
15,../images/wikiart/1949_8.jpg,88.22330965947633,"[118.49940306606973, 82.72011938678605, 53.585972052638716]",53.585972052638716,82.72011938678605,118.49940306606973,0.0,7.247862745817464,1949
16,../images/wikiart/1939_1.jpg,142.7991570043668,"[190.52893740902473, 134.55908296943232, 83.87879184861717]",83.87879184861717,134.55908296943232,190.52893740902473,0.0,7.844444441079441,1939
17,../images/wikiart/1945_5.jpg,144.07163600989344,"[190.83549086757992, 134.79035768645358, 98.30951293759513]",98.30951293759513,134.79035768645358,190.83549086757992,0.0,7.664053205287184,1945
18,../images/wikiart/1958_1.jpg,48.68924490453271,"[55.613013698630134, 46.360628338710534, 51.36837679166446]",51.36837679166446,46.360628338710534,55.613013698630134,0.0,5.492563269186954,1958
19,../images/wikiart/1945_4.jpg,115.26301825225225,"[141.35355036855037, 110.01150696150697, 90.45739148239149]",90.45739148239149,110.01150696150697,141.35355036855037,0.0,7.577653337891522,1945
20,../images/wikiart/1949_9.jpg,90.51533262199999,"[190.95384, 65.27244, 44.81575]",44.81575,65.27244,190.95384,0.0,7.604876387302808,1949
21,../images/wikiart/1961_5.jpg,80.41989834437085,"[82.75543046357616, 80.0478344370861, 77.22829139072847]",77.22829139072847,80.0478344370861,82.75543046357616,0.0,5.767699852540255,1961
22,../images/wikiart/1947_2.jpg,102.31289105296803,"[187.6071095890411, 81.45388584474885, 57.78116894977169]",57.78116894977169,81.45388584474885,187.6071095890411,0.0,7.38636361094798,1947
23,../images/wikiart/1961_1.jpg,60.19110002380952,"[89.65200501253133, 49.41722744360902, 80.16458020050125]",80.16458020050125,49.41722744360902,89.65200501253133,0.0,7.24184160235392,1961
24,../images/wikiart/1958_5.jpg,47.23410607943561,"[88.75566769601566, 35.82167783886922, 38.019212422485]",38.019212422485,35.82167783886922,88.75566769601566,9.0,6.680274405426554,1958
25,../images/wikiart/1958_4.jpg,65.87575431981186,"[83.28468547912992, 61.0963139329806, 61.957707231040565]",61.957707231040565,61.0963139329806,83.28468547912992,0.0,5.91547726806921,1958
26,../images/wikiart/1945_1.jpg,180.870731123049,"[213.22476709013915, 174.75915305505143, 146.14126557773744]",146.14126557773744,174.75915305505143,213.22476709013915,0.0,7.369926186720652,1945
27,../images/wikiart/1947_3.jpg,120.54332516313804,"[171.12943191705335, 108.6438741661833, 89.46134534512761]",89.46134534512761,108.6438741661833,171.12943191705335,0.0,7.357759792907275,1947
28,../images/wikiart/1961_2.jpg,60.19792492829457,"[71.55541666666667, 57.47236757105943, 53.75354651162791]",53.75354651162791,57.47236757105943,71.55541666666667,0.0,6.012707404973112,1961
29,../images/wikiart/1947_1.jpg,118.84651561687711,"[183.64548608972385, 105.19638640796633, 63.255259213633096]",63.255259213633096,105.19638640796633,183.64548608972385,0.0,7.694027500928948,1947
30,../images/wikiart/1945_3.jpg,83.87801591131498,"[117.30966743119266, 76.23660168195718, 61.12968272171254]",61.12968272171254,76.23660168195718,117.30966743119266,9.242640687119284,7.294625391298229,1945
31,../images/wikiart/1958_6.jpg,109.8389377879943,"[172.44221263404825, 96.65829737768097, 56.06245287365952]",56.06245287365952,96.65829737768097,172.44221263404825,0.0,6.7108391327618815,1958
32,../images/wikiart/1945_2.jpg,201.7952117812219,"[223.94029874213837, 197.49297619047618, 179.20398472596585]",179.20398472596585,197.49297619047618,223.94029874213837,0.0,7.184242849427397,1945
33,../images/wikiart/1963_1.jpg,53.786575495742085,"[69.43832116788322, 49.46974756690997, 50.4601794403893]",50.4601794403893,49.46974756690997,69.43832116788322,0.0,6.8585173262121035,1963
34,../images/wikiart/1961_3.jpg,108.28840328186276,"[108.3142830882353, 107.00245710784314, 120.95054534313725]",120.95054534313725,107.00245710784314,108.3142830882353,794.2903679018718,7.085993602822175,1961
35,../images/wikiart/1944_5.jpg,166.8403085735849,"[191.8565610062893, 164.32110440251572, 118.13226918238993]",118.13226918238993,164.32110440251572,191.8565610062893,0.0,7.114032770709324,1944
36,../images/wikiart/1938_1.jpg,87.71176239662447,"[104.30473056057866, 83.60087281494876, 79.57385654008439]",79.57385654008439,83.60087281494876,104.30473056057866,14.035533905932738,7.4574742210295595,1938
37,../images/wikiart/1948_8.jpg,160.53729667356322,"[213.10001149425287, 148.98972413793103, 120.14935632183908]",120.14935632183908,148.98972413793103,213.10001149425287,0.0,7.570245575032543,1948
38,../images/wikiart/1940_1.jpg,198.53405463040122,"[204.73341049382717, 199.91001157407408, 166.6494637345679]",166.6494637345679,199.91001157407408,204.73341049382717,0.0,6.906291114207325,1940
39,../images/wikiart/1942_3.jpg,119.01027009598107,"[129.0649219858156, 117.29251300236406, 106.41914657210403]",106.41914657210403,117.29251300236406,129.0649219858156,4.621320343559642,7.767744465368588,1942
40,../images/wikiart/1942_2.jpg,114.0824389840871,"[127.9981365159129, 109.1452093802345, 122.01359296482413]",122.01359296482413,109.1452093802345,127.9981365159129,0.0,7.826261232897703,1942
41,../images/wikiart/1964_1.jpg,54.490210620714805,"[57.05157549234136, 53.917757111597375, 52.618639679066376]",52.618639679066376,53.917757111597375,57.05157549234136,0.0,4.9436086934903285,1964
42,../images/wikiart/1948_9.jpg,99.96504663582967,"[182.297657856094, 78.76743392070485, 67.50825256975037]",67.50825256975037,78.76743392070485,182.297657856094,0.0,7.667024412772866,1948
43,../images/wikiart/1959_1.jpg,37.54798016528394,"[54.812042575085215, 32.33453598302142, 38.3556756061483]",38.3556756061483,32.33453598302142,54.812042575085215,0.0,5.211132110829932,1959
44,../images/wikiart/1944_4.jpg,140.20381267555555,"[182.9520913580247, 131.9838197530864, 95.75304938271604]",95.75304938271604,131.9838197530864,182.9520913580247,0.0,7.726838067627172,1944
45,../images/wikiart/1944_6.jpg,134.1369612869986,"[143.07614453665283, 133.61522475795297, 112.98288381742739]",112.98288381742739,133.61522475795297,143.07614453665283,0.0,7.546591137369734,1944
46,../images/wikiart/1959_3.jpg,131.66213929851853,"[138.5866037037037, 129.9757111111111, 127.97782222222222]",127.97782222222222,129.9757111111111,138.5866037037037,0.0,5.726123468450077,1959
47,../images/wikiart/1938_2.jpg,62.73311970984849,"[97.39141666666667, 54.72560227272727, 39.99935984848485]",39.99935984848485,54.72560227272727,97.39141666666667,0.0,7.301942918028621,1938
48,../images/wikiart/1940_2.jpg,142.85632280554552,"[162.16848221820374, 139.71477757685352, 117.10934297769741]",117.10934297769741,139.71477757685352,162.16848221820374,45.242640687119284,7.493146768836683,1940
49,../images/wikiart/1966_1.jpg,124.36035409263312,"[61.28702042304887, 138.6329686360321, 168.70407731582787]",168.70407731582787,138.6329686360321,61.28702042304887,0.0,7.227459415038177,1966
50,../images/wikiart/1964_3.jpg,50.66762573813708,"[42.65129466900996, 51.50954012888108, 65.93265084944346]",65.93265084944346,51.50954012888108,42.65129466900996,0.0,6.20547728267354,1964
51,../images/wikiart/1964_2.jpg,20.6285646344294,"[27.108452611218567, 18.14484203739523, 26.15119922630561]",26.15119922630561,18.14484203739523,27.108452611218567,0.0,5.283671940909036,1964
52,../images/wikiart/1942_1.jpg,134.99298243198805,"[189.20009342301944, 124.5298355754858, 79.02083333333333]",79.02083333333333,124.5298355754858,189.20009342301944,7.207106781186548,7.9352600735708,1942
53,../images/wikiart/1938_3.jpg,68.10162129910715,"[86.63888764880953, 64.64750372023809, 47.732674851190474]",47.732674851190474,64.64750372023809,86.63888764880953,0.0,7.390584776046192,1938
54,../images/wikiart/1959_2.jpg,33.894649756361325,"[42.20618638676845, 31.125076335877864, 36.85540076335878]",36.85540076335878,31.125076335877864,42.20618638676845,0.0,4.0737922965525515,1959
55,../images/wikiart/1962_4.jpg,90.13044472447724,"[94.98996617466175, 88.33814883148831, 93.57526137761377]",93.57526137761377,88.33814883148831,94.98996617466175,0.0,6.901499049529736,1962
56,../images/wikiart/1957_9.jpg,29.22708706983441,"[57.75613390928726, 21.264629229661626, 24.09515478761699]",24.09515478761699,21.264629229661626,57.75613390928726,0.0,5.635772683589865,1957
57,../images/wikiart/1944_3.jpg,169.28620429562983,"[195.67193658954585, 164.0141645244216, 143.8146829477292]",143.8146829477292,164.0141645244216,195.67193658954585,1.2071067811865475,7.6332722156530695,1944
58,../images/wikiart/1959_6.jpg,76.51888915897436,"[147.86497948717948, 60.551671794871794, 24.601646153846154]",24.601646153846154,60.551671794871794,147.86497948717948,0.0,7.265425934601169,1959
59,../images/wikiart/1960_2.jpg,62.986251440840846,"[107.44773273273273, 51.97590690690691, 41.13150750750751]",41.13150750750751,51.97590690690691,107.44773273273273,0.0,6.1397107558012305,1960
60,../images/wikiart/1946_1.jpg,125.58388794386873,"[161.73901986183074, 118.85237910189983, 85.80264248704663]",85.80264248704663,118.85237910189983,161.73901986183074,0.0,7.689199042803422,1946
61,../images/wikiart/1942_5.jpg,115.59063426048868,"[149.9957561088059, 107.90844167819272, 90.37976486860305]",90.37976486860305,107.90844167819272,149.9957561088059,4.414213562373095,7.892984960736873,1942
62,../images/wikiart/1964_6.jpg,64.2536390355125,"[145.5723163841808, 44.079955609362386, 24.639616626311543]",24.639616626311543,44.079955609362386,145.5723163841808,0.0,6.651652988817516,1964
63,../images/wikiart/1942_4.jpg,119.23621662253194,"[154.20324506387922, 112.17806504065041, 86.18912195121952]",86.18912195121952,112.17806504065041,154.20324506387922,21.82842712474619,7.8156545410619165,1942
64,../images/wikiart/1960_3.jpg,44.61368604323309,"[66.66827067669173, 36.81945802005013, 56.879990601503756]",56.879990601503756,36.81945802005013,66.66827067669173,0.0,6.028023828293932,1960
65,../images/wikiart/1959_7.jpg,68.00985082600195,"[64.78357771260997, 66.48335288367547, 92.63113880742912]",92.63113880742912,66.48335288367547,64.78357771260997,0.0,5.878251981687004,1959
66,../images/wikiart/1944_2.jpg,104.60202443626449,"[122.3664730743013, 101.16145875937286, 86.37447307430129]",86.37447307430129,101.16145875937286,122.3664730743013,0.0,7.243077031943066,1944
67,../images/wikiart/1962_1.jpg,53.90390419615145,"[64.59855369335816, 48.79237430167598, 73.04633767846059]",73.04633767846059,48.79237430167598,64.59855369335816,0.0,6.0058116719146275,1962
68,../images/wikiart/1957_8.jpg,127.42641239324078,"[206.55644224301352, 105.61010212193482, 110.52863898571108]",110.52863898571108,105.61010212193482,206.55644224301352,0.0,7.54436740560449,1957
69,../images/wikiart/1962_3.jpg,44.91127828324389,"[43.103881932021466, 45.67639534883721, 42.65422480620155]",42.65422480620155,45.67639534883721,43.103881932021466,0.0,6.4248378630993965,1962
70,../images/wikiart/1957_11.jpg,141.26750750427064,"[187.79316138552718, 134.1260977311551, 75.00964399425771]",75.00964399425771,134.1260977311551,187.79316138552718,0.0,6.666674195473329,1957
71,../images/wikiart/1959_5.jpg,46.18717445079951,"[77.93297355473555, 36.79829950799508, 45.7130258302583]",45.7130258302583,36.79829950799508,77.93297355473555,0.0,6.122464673988114,1959
72,../images/wikiart/1946_2.jpg,84.34429162005011,"[112.77407268170425, 79.87043609022557, 44.947200501253135]",44.947200501253135,79.87043609022557,112.77407268170425,0.0,7.29102349403176,1946
73,../images/wikiart/1960_1.jpg,20.020985070108352,"[29.582055449330785, 17.516864244741875, 16.672836201402166]",16.672836201402166,17.516864244741875,29.582055449330785,0.0,3.6760216808862136,1960
74,../images/wikiart/1968_8.jpg,25.79293574168436,"[54.850212314225054, 18.004200283085634, 17.384716914366596]",17.384716914366596,18.004200283085634,54.850212314225054,0.0,5.098078121248992,1968
75,../images/wikiart/1964_5.jpg,49.96464152971014,"[55.40536231884058, 48.48635869565217, 48.587503623188404]",48.587503623188404,48.48635869565217,55.40536231884058,0.0,5.487007040644641,1964
76,../images/wikiart/1964_4.jpg,34.976610460704606,"[36.63224932249322, 34.36785907859078, 36.13159891598916]",36.13159891598916,34.36785907859078,36.63224932249322,0.0,4.1929326755804235,1964
77,../images/wikiart/1959_4.jpg,48.68068714166667,"[178.11852564102563, 13.606423076923077, 14.977490384615384]",14.977490384615384,13.606423076923077,178.11852564102563,0.0,5.2042974119775485,1959
78,../images/wikiart/1957_10.jpg,190.9301892894604,"[236.77641200201714, 179.0813414019163, 173.30399899142714]",173.30399899142714,179.0813414019163,236.77641200201714,0.0,4.702969317262269,1957
79,../images/wikiart/1962_2.jpg,106.95718274722222,"[163.19051666666667, 94.48536111111112, 64.91618611111112]",64.91618611111112,94.48536111111112,163.19051666666667,0.0,6.303300277892495,1962
80,../images/wikiart/1944_1.jpg,138.80696247348484,"[170.9766628787879, 134.3640568181818, 88.09072727272728]",88.09072727272728,134.3640568181818,170.9766628787879,0.0,7.4937194585649065,1944
81,../images/wikiart/1957_6.jpg,49.03363831461676,"[122.52456773618539, 28.334046345811053, 37.67874331550802]",37.67874331550802,28.334046345811053,122.52456773618539,0.0,6.0763289338431115,1957
82,../images/wikiart/1955_4.jpg,177.61430211229268,"[205.74087516180936, 175.1007694261968, 119.69143710908673]",119.69143710908673,175.1007694261968,205.74087516180936,0.0,6.937933517981857,1955
83,../images/wikiart/1948_1.jpg,180.6538814007246,"[206.14740217391304, 178.5302536231884, 126.62197101449276]",126.62197101449276,178.5302536231884,206.14740217391304,0.0,7.539613877980271,1948
84,../images/wikiart/1953_2.jpg,86.77586141391942,"[128.04146781789638, 77.06245159602302, 61.48448717948718]",61.48448717948718,77.06245159602302,128.04146781789638,0.0,7.165898324405629,1953
85,../images/wikiart/1968_4.jpg,37.52241021425189,"[48.100343276515154, 33.65909090909091, 44.643980823863636]",44.643980823863636,33.65909090909091,48.100343276515154,0.0,6.538867340318828,1968
86,../images/wikiart/1951_1.jpg,157.328172652439,"[200.48257113821137, 147.58768292682927, 126.74331300813009]",126.74331300813009,147.58768292682927,200.48257113821137,0.0,6.876109388748255,1951
87,../images/wikiart/1968_5.jpg,144.34363923223006,"[165.8461068909387, 139.0110824742268, 133.85084102007596]",133.85084102007596,139.0110824742268,165.8461068909387,0.0,6.899512969954478,1968
88,../images/wikiart/1953_3.jpg,85.93818076208412,"[121.28489014438166, 75.24551161330822, 87.77594475831764]",87.77594475831764,75.24551161330822,121.28489014438166,0.0,7.182565270879886,1953
89,../images/wikiart/1957_7.jpg,87.69648987745099,"[207.58359943977592, 57.86686274509804, 30.163939075630253]",30.163939075630253,57.86686274509804,207.58359943977592,0.0,7.220553644185111,1957
90,../images/wikiart/1957_5.jpg,56.21941078165375,"[85.85992894056848, 46.60046834625323, 64.22347545219638]",64.22347545219638,46.60046834625323,85.85992894056848,0.0,6.3472057454059065,1957
91,../images/wikiart/1948_2.jpg,184.09252747971436,"[209.2194092827004, 181.02991317753975, 140.44165043816943]",140.44165043816943,181.02991317753975,209.2194092827004,0.0,7.210443869472524,1948
92,../images/wikiart/1953_1.jpg,85.96491746537394,"[100.59212834718375, 83.35367959372114, 68.76010156971375]",68.76010156971375,83.35367959372114,100.59212834718375,0.0,6.782881913026267,1953
93,../images/wikiart/1968_7.jpg,32.18761015056571,"[39.54368581375109, 28.075522193211487, 51.2605134899913]",51.2605134899913,28.075522193211487,39.54368581375109,0.0,6.3111958789298335,1968
94,../images/wikiart/1951_2.jpg,203.8030153137114,"[203.25704953338118, 208.24390524048815, 161.4200215362527]",161.4200215362527,208.24390524048815,203.25704953338118,0.0,7.004786682187889,1951
95,../images/wikiart/1968_6.jpg,94.08846373177083,"[145.13409830729168, 82.67890299479167, 56.800595703125]",56.800595703125,82.67890299479167,145.13409830729168,0.0,6.635606292289856,1968
96,../images/wikiart/1948_3.jpg,141.81009800397877,"[161.20257515473034, 138.94201480990273, 113.11774977895668]",113.11774977895668,138.94201480990273,161.20257515473034,0.0,7.505912576052465,1948
97,../images/wikiart/1957_4.jpg,95.7422396874639,"[218.8679116117851, 64.6366580011554, 41.31279607163489]",41.31279607163489,64.6366580011554,218.8679116117851,0.0,6.187428490950958,1957
98,../images/wikiart/1936_1.jpg,84.35976188960574,"[108.40554121863799, 79.25297491039427, 64.1414982078853]",64.1414982078853,79.25297491039427,108.40554121863799,3.414213562373095,7.6542021138666465,1936
99,../images/wikiart/1955_2.jpg,55.46697192943548,"[152.45434811827957, 30.473131720430107, 17.462516801075267]",17.462516801075267,30.473131720430107,152.45434811827957,0.0,6.050708074532317,1955
100,../images/wikiart/1948_7.jpg,160.08393552398235,"[217.37699248120302, 149.51453979777028, 96.07739694062744]",96.07739694062744,149.51453979777028,217.37699248120302,0.0,7.812230190171767,1948
101,../images/wikiart/1953_4.jpg,148.41450325733334,"[169.42876, 146.35067666666666, 106.97984666666666]",106.97984666666666,146.35067666666666,169.42876,0.0,7.505195691592797,1953
102,../images/wikiart/1968_2.jpg,133.52808738553318,"[227.82056674123788, 116.99549217002237, 19.643475018642803]",19.643475018642803,116.99549217002237,227.82056674123788,0.0,6.3022034098942505,1968
103,../images/wikiart/1968_3.jpg,89.53479075481619,"[61.10109469859936, 93.69359912041685, 132.06420957024716]",132.06420957024716,93.69359912041685,61.10109469859936,0.0,6.9745859472172285,1968
104,../images/wikiart/1953_5.jpg,118.89308588920456,"[182.29297585227272, 104.384375, 75.9265127840909]",75.9265127840909,104.384375,182.29297585227272,0.0,6.892559856274372,1953
105,../images/wikiart/1948_6.jpg,142.08403443367,"[202.9449797979798, 128.59293602693603, 96.51335016835017]",96.51335016835017,128.59293602693603,202.9449797979798,0.0,7.522365833991656,1948
106,../images/wikiart/1955_3.jpg,108.90317968999248,"[100.80647855530474, 110.22658389766742, 119.6353122648608]",119.6353122648608,110.22658389766742,100.80647855530474,0.0,6.958921642525496,1955
107,../images/wikiart/1957_1.jpg,64.61480570228494,"[101.76389784946237, 56.01899193548387, 40.374210349462366]",40.374210349462366,56.01899193548387,101.76389784946237,782.0538238691624,6.9122813658801,1957
108,../images/wikiart/1957_3.jpg,54.294021693637625,"[160.01976486860303, 25.66246887966805, 26.59310165975104]",26.59310165975104,25.66246887966805,160.01976486860303,0.0,5.874714183881483,1957
109,../images/wikiart/1955_1.jpg,50.48623582663847,"[48.722061310782244, 50.700306553911204, 53.5604756871036]",53.5604756871036,50.700306553911204,48.722061310782244,0.0,6.636311252679242,1955
110,../images/wikiart/1936_2.jpg,85.1864253278299,"[109.14049030644152, 80.13920950594121, 64.64812257661038]",64.64812257661038,80.13920950594121,109.14049030644152,0.0,7.462383032463488,1936
111,../images/wikiart/1948_4.jpg,104.97999580852418,"[206.49635814249365, 79.57257315521629, 57.736367684478374]",57.736367684478374,79.57257315521629,206.49635814249365,0.0,7.729454545337164,1948
112,../images/wikiart/1953_7.jpg,144.47784879861112,"[177.22326388888888, 141.46183449074073, 77.93184027777778]",77.93184027777778,141.46183449074073,177.22326388888888,0.0,7.234656578595743,1953
113,../images/wikiart/1968_1.jpg,151.8120313567875,"[215.40213930348258, 144.8360305614783, 33.66769367448472]",33.66769367448472,144.8360305614783,215.40213930348258,0.0,6.86980196277924,1968
114,../images/wikiart/1953_6.jpg,118.86916238135004,"[182.46275922059846, 102.84195198329854, 90.37417884481559]",90.37417884481559,102.84195198329854,182.46275922059846,0.0,6.475090575500324,1953
115,../images/wikiart/1948_5.jpg,108.84149615576922,"[149.48790705128206, 99.45146794871795, 82.17004487179487]",82.17004487179487,99.45146794871795,149.48790705128206,0.0,7.817943290777777,1948
116,../images/wikiart/1936_3.jpg,58.9434661431579,"[102.67216842105263, 48.770154385964915, 30.95496842105263]",30.95496842105263,48.770154385964915,102.67216842105263,4.82842712474619,7.272246547264952,1936
117,../images/wikiart/1957_2.jpg,64.83475522785666,"[137.82346855983772, 45.677704530087894, 39.67855307640298]",39.67855307640298,45.677704530087894,137.82346855983772,0.0,6.7736246966522335,1957
118,../images/wikiart/1950_3.jpg,157.65940814052286,"[223.21605392156863, 142.3277410130719, 116.49410947712418]",116.49410947712418,142.3277410130719,223.21605392156863,0.0,7.116766356313354,1950
119,../images/wikiart/1952_1.jpg,169.53170849865592,"[239.7164247311828, 156.78099798387098, 89.17211693548387]",89.17211693548387,156.78099798387098,239.7164247311828,0.0,6.928242528099129,1952
120,../images/wikiart/1969_7.jpg,63.4911598460076,"[60.570218631178705, 64.43619455006338, 62.730817490494296]",62.730817490494296,64.43619455006338,60.570218631178705,0.0,6.277986488160756,1969
121,../images/wikiart/1954_7.jpg,87.42240333619867,"[157.86150907354346, 68.36467526265521, 68.78989971346705]",68.78989971346705,68.36467526265521,157.86150907354346,0.0,7.289820844713902,1954
122,../images/wikiart/1949_2.jpg,146.68743552815317,"[215.85762105855855, 132.36608671171172, 84.87368524774774]",84.87368524774774,132.36608671171172,215.85762105855855,0.0,7.798079549446559,1949
123,../images/wikiart/1956_4.jpg,106.4404068833034,"[225.9503710353082, 77.90146618791142, 37.23309395571514]",37.23309395571514,77.90146618791142,225.9503710353082,0.0,7.042041167553848,1956
124,../images/wikiart/1949_3.jpg,130.70542839481482,"[161.31758148148148, 124.83156296296296, 98.75037037037038]",98.75037037037038,124.83156296296296,161.31758148148148,0.0,6.184612898390364,1949
125,../images/wikiart/1954_6.jpg,169.88460862081448,"[164.0312600208952, 174.778531751368, 138.64206138218532]",138.64206138218532,174.778531751368,164.0312600208952,0.0,7.094919384198279,1954
126,../images/wikiart/1969_6.jpg,67.0230595601206,"[19.589250777767088, 76.7978406940569, 109.86937922960968]",109.86937922960968,76.7978406940569,19.589250777767088,0.0,6.536311146142918,1969
127,../images/wikiart/1950_2.jpg,144.23469626678875,"[225.5094078144078, 134.17210317460317, 4.591523199023199]",4.591523199023199,134.17210317460317,225.5094078144078,0.0,6.34538579888138,1950
128,../images/wikiart/1952_2.jpg,128.2243479368932,"[195.18252427184467, 118.70724919093851, 25.334053398058252]",25.334053398058252,118.70724919093851,195.18252427184467,0.0,6.758797980474063,1952
129,../images/wikiart/1969_4.jpg,140.0006249523628,"[149.45302443258808, 137.26497395833334, 139.26596375338752]",139.26596375338752,137.26497395833334,149.45302443258808,0.0,6.0661513993277225,1969
130,../images/wikiart/1954_4.jpg,152.26537141732283,"[209.77729002624673, 145.28985236220473, 52.014087926509184]",52.014087926509184,145.28985236220473,209.77729002624673,0.0,7.277879198145511,1954
131,../images/wikiart/1949_1.jpg,135.2947757839851,"[218.84018621973928, 117.00547020484171, 70.45761638733705]",70.45761638733705,117.00547020484171,218.84018621973928,0.0,7.7468597590789745,1949
132,../images/wikiart/1954_5.jpg,98.91964157469144,"[112.60528680191044, 95.74917955265522, 90.02693053388188]",90.02693053388188,95.74917955265522,112.60528680191044,0.0,7.027080129923387,1954
133,../images/wikiart/1969_5.jpg,102.25214241174672,"[190.99884980116244, 81.35369226063017, 47.94496176200673]",47.94496176200673,81.35369226063017,190.99884980116244,0.0,6.521352336726712,1969
134,../images/wikiart/1952_3.jpg,163.53789547664545,"[201.78348195329087, 162.761576433121, 58.610079617834394]",58.610079617834394,162.761576433121,201.78348195329087,0.0,7.362737527008408,1952
135,../images/wikiart/1950_1.jpg,145.6292781442392,"[145.86572119613018, 150.6761301671064, 94.93985488126648]",94.93985488126648,150.6761301671064,145.86572119613018,0.0,7.077939360082671,1950
136,../images/wikiart/1969_1.jpg,115.21855540627885,"[117.12626962142198, 115.16698753462605, 110.11192520775623]",110.11192520775623,115.16698753462605,117.12626962142198,0.0,5.2334727282824245,1969
137,../images/wikiart/1954_1.jpg,122.71488896577685,"[160.6434052019165, 117.64917864476386, 61.210643394934976]",61.210643394934976,117.64917864476386,160.6434052019165,0.0,7.455599574598215,1954
138,../images/wikiart/1937_2.jpg,113.3880515397179,"[172.89849665924277, 101.24779510022272, 58.41285449146251]",58.41285449146251,101.24779510022272,172.89849665924277,0.0,7.834380417983734,1937
139,../images/wikiart/1949_4.jpg,92.63137164375462,"[121.8219807834442, 86.04211751662972, 71.94869918699187]",71.94869918699187,86.04211751662972,121.8219807834442,0.0,6.858416371374224,1949
140,../images/wikiart/1956_3.jpg,103.44106202878366,"[196.0495775301764, 79.27684308263696, 70.11251624883937]",70.11251624883937,79.27684308263696,196.0495775301764,0.0,6.9468451975115455,1956
141,../images/wikiart/1970_1.jpg,80.80631575157231,"[94.2778710691824, 75.42661006289308, 94.42837735849056]",94.42837735849056,75.42661006289308,94.2778710691824,0.0,6.5140458056505555,1970
142,../images/wikiart/1956_2.jpg,121.01754324497126,"[224.7237320402299, 101.92723419540229, 4.749583333333334]",4.749583333333334,101.92723419540229,224.7237320402299,0.0,6.940109552232187,1956
143,../images/wikiart/1949_5.jpg,120.62795256447687,"[168.8966504460665, 107.00891321978914, 113.40373884833738]",113.40373884833738,107.00891321978914,168.8966504460665,0.0,7.809269770641591,1949
144,../images/wikiart/1950_4.jpg,184.23173289437065,"[234.48419038583174, 175.98139784946235, 117.98474067046173]",117.98474067046173,175.98139784946235,234.48419038583174,0.0,7.42352425655113,1950
